nombre,tipo,categoria,lat,lng
"FP PELUQUERIA , Fernando Perez Coiffeure",hair_care,servicios,-32.9062039,-68.7970249
Antonella Sanchez Estilistas,hair_care,servicios,-32.90517500000001,-68.79954099999999
peluqueria marcela,hair_care,servicios,-32.9822129,-68.6990639
ELA,hair_care,servicios,-32.9800021,-68.7940496
La Barbería,hair_care,servicios,-32.980223,-68.79605099999999
mariano ESTILISTA,hair_care,servicios,-32.975847,-68.789507
Peluqueria Unisex sto. Cabral,hair_care,servicios,-32.9722639,-68.784244
Tendencia Urbana,hair_care,servicios,-32.9782979,-68.79941
Natalia Salón Unisex,hair_care,servicios,-32.9737449,-68.7816081
Saba Estilista,hair_care,servicios,-32.9801435,-68.7831862
PELUQUERÍA UNISEX Miriam CORTE,hair_care,servicios,-32.9775978,-68.77980339999999
Peluquería CELSO,hair_care,servicios,-32.97944659999999,-68.7876856
Bella Ragazza,hair_care,servicios,-32.978847,-68.7877724
GRACIELA,hair_care,servicios,-32.9791567,-68.7892767
Janet Farina Centro de Belleza,hair_care,servicios,-32.9814549,-68.79445550000001
HAIR EVOLUTION,hair_care,servicios,-32.977972,-68.7876156
Bellissima Peluqueros,hair_care,servicios,-32.9720232,-68.82083399999999
VICTOR HUGO PELUQUEROS,hair_care,servicios,-32.9881759,-68.8849549
Montironi Peluqueros,hair_care,servicios,-33.0000839,-68.86666869999999
LUCAS PUEBLA Peluquería,hair_care,servicios,-32.97556100000001,-68.8566659
JK Jiranek,hair_care,servicios,-32.98122189999999,-68.8763029
Janet Farina,hair_care,servicios,-32.9490327,-68.7934081
MG SALÓN MASCULINO & INFANTILES,hair_care,servicios,-32.948574,-68.793908
Club the barbers,hair_care,servicios,-32.965997,-68.7943263
Fino & Elegante Barber,hair_care,servicios,-32.9535584,-68.7881993
Sol Pleno,hair_care,servicios,-32.9507709,-68.787402
Peluquería Lili,hair_care,servicios,-32.9568126,-68.77864210000001
Peluquería Avril Unisex,hair_care,servicios,-32.9643713,-68.78631159999999
Barber's Life,hair_care,servicios,-32.9582601,-68.7903997
JO-EN (Peluqueria) CAPRICHOS (Estetic,hair_care,servicios,-32.9644686,-68.7545899
Peluquería. Estación Belleza,hair_care,servicios,-32.9625212,-68.7934044
Griselda Arrieta Peluquería Unisex,hair_care,servicios,-32.95326190000001,-68.786726
Hair Look Peluqueros,hair_care,servicios,-32.9520563,-68.8012878
Roberto Peluqueros,hair_care,servicios,-32.9445043,-68.8047437
Back Stage,hair_care,servicios,-32.944144,-68.8055019
Peluqueria Inés,hair_care,servicios,-32.94929520000001,-68.8152527
HairDanieljaime,hair_care,servicios,-32.94246899999999,-68.848765
CUT,hair_care,servicios,-32.9425254,-68.85237769999999
Peluqueria Cut,hair_care,servicios,-32.94301249999999,-68.8567582
Oscar Gonzalez,hair_care,servicios,-32.9395746,-68.84759249999999
COOL HAIR Peluquería,hair_care,servicios,-32.939504,-68.855199
PILAR,hair_care,servicios,-32.9458102,-68.82765479999999
Peluqueria César Damian,hair_care,servicios,-32.9386395,-68.85552059999999
Matías Báez peluquero's,hair_care,servicios,-32.9392209,-68.840392
Peluqueria Cool Hair Salon de Belleza Unisex,hair_care,servicios,-32.93862559999999,-68.8558968
Peinados Edith,hair_care,servicios,-32.938181,-68.8547147
Omio,hair_care,servicios,-32.9494148,-68.8220856
Daniel Belot,hair_care,servicios,-32.937757,-68.847222
Nancy Rivera,hair_care,servicios,-32.937995,-68.8435662
Peluquería Nancy,hair_care,servicios,-32.9379866,-68.8433989
ANDRÉS RICAGNO PELUQUEROS,hair_care,servicios,-32.9613499,-68.859999
Peluquería No Te Olvides,hair_care,servicios,-32.95576789999999,-68.8501935
MOUSTACHES Estilistas,hair_care,servicios,-32.957184,-68.857631
DARLING,hair_care,servicios,-32.956477,-68.857608
Elizabeth PEINADOS,hair_care,servicios,-32.9575449,-68.839266
PELUQUERIA Styles New,hair_care,servicios,-32.956319,-68.840701
Estilista Marta Yañez,hair_care,servicios,-32.95,-68.855
Fabian Schelfthout Peluqueria,hair_care,servicios,-32.949521,-68.856775
daniela fugazzotto,hair_care,servicios,-32.9472627,-68.8470445
Adonise peluqueria,hair_care,servicios,-32.947058,-68.84722
Mauricio Alfonso Estilista,hair_care,servicios,-32.946861,-68.849301
Peluquería Piura,hair_care,servicios,-32.9466974,-68.8528049
Carmelita,hair_care,servicios,-32.94777089999999,-68.8376919
Peluqueria,hair_care,servicios,-32.9454451,-68.8539694
SANDRA CRISTIANO,hair_care,servicios,-32.9450201,-68.8468224
Peluqueria Roberto,hair_care,servicios,-32.967491,-68.87608999999999
URBANO ESTILISTAS,hair_care,servicios,-32.94368300000001,-68.8577179
"Peluquería Unisex ""Doris""",hair_care,servicios,-32.96355119999999,-68.8445136
Peluquería Luis Cesar,hair_care,servicios,-32.9607695,-68.849244
UNISEX Enrique Coria,hair_care,servicios,-32.96177009999999,-68.8436925
Peinados Eugenia,hair_care,servicios,-32.9604797,-68.8588074
PELUQUERIA Luis Antonio,hair_care,servicios,-32.9472079,-68.822887
Peinados PETY,hair_care,servicios,-32.9475021,-68.8211264
Peluqueria,hair_care,servicios,-32.941486,-68.825345
Barbería B&M,hair_care,servicios,-32.9402772,-68.8194631
Classic Cutting,hair_care,servicios,-32.94015479999999,-68.81951099999999
Salon Unisex Arcel,hair_care,servicios,-32.9015646,-68.6957771
Peluqueria ARCEL,hair_care,servicios,-32.9015263,-68.695816
Estilo FyG,hair_care,servicios,-32.9007775,-68.6984257
jeannemy,hair_care,servicios,-32.9277498,-68.73492689999999
Daniel Estilista,hair_care,servicios,-32.92365900000001,-68.7383011
Mariana Coiffeur,hair_care,servicios,-32.892,-68.719
Amalia,hair_care,servicios,-32.892,-68.719
Salon Play Boy,hair_care,servicios,-32.892,-68.719
"Peluquería ""Salon Masculino""",hair_care,servicios,-32.9296862,-68.74454829999999
Peinados Delia,hair_care,servicios,-32.9022185,-68.7889493
Oscar Alberto Coiffeur,hair_care,servicios,-32.9062825,-68.7961438
Cloti Salón Unisex,hair_care,servicios,-32.9015709,-68.7879849
Fashion Hair peluqueros,hair_care,servicios,-32.9103056,-68.8010447
LOOKeARTE,hair_care,servicios,-32.900943,-68.7883559
Vitro,hair_care,servicios,-32.90177300000001,-68.790931
Stylos,hair_care,servicios,-32.8999759,-68.7867859
Daniel Noufel,hair_care,servicios,-32.90899510000001,-68.8007485
Peluquería Stylos,hair_care,servicios,-32.8999395,-68.7866939
Barberia Charlies,hair_care,servicios,-32.9007908,-68.7890951
Yito Von-komosky Estilista,hair_care,servicios,-32.9032471,-68.7942037
PM CENTRO,hair_care,servicios,-32.899069,-68.784753
Safari Barberia,hair_care,servicios,-32.9105482,-68.8025692
Barber Style,hair_care,servicios,-32.9104953,-68.80255559999999
Valkiria Estilistas,hair_care,servicios,-32.9101432,-68.79190779999999
MAGNONI PELUQUEROS,hair_care,servicios,-32.9050198,-68.7659899
Pelu Del UTMA,hair_care,servicios,-32.9249766,-68.8004744
Alta Peluqueria Marcelo Gioia,hair_care,servicios,-32.9054737,-68.78460489999999
Oscar Dario,hair_care,servicios,-32.9028435,-68.7667937
PELUQUERÍA ZEUS,hair_care,servicios,-32.9362783,-68.80076
New Style Marcela Sapag,hair_care,servicios,-32.905248,-68.78958159999999
Vanesa Cantos Peluqueria,hair_care,servicios,-32.9093874,-68.7966868
Cristian Salón Unisex,hair_care,servicios,-32.91259709999999,-68.8003712
David Ejarque,hair_care,servicios,-32.9026951,-68.78802999999999
Zelfa Centro De Belleza,hair_care,servicios,-32.9002218,-68.7674323
SEBASTIAN BALMACEDA peluqueria,hair_care,servicios,-32.90146109999999,-68.7618399
Carolina Verini,hair_care,servicios,-32.904606,-68.7924819
Ivana Marchi Peluquería,hair_care,servicios,-32.913175,-68.80171
Fernando Perez,hair_care,servicios,-32.9037742,-68.8027923
Peluqueria Heithan,hair_care,servicios,-32.9305022,-68.7736614
PELUQUERIA RAQUEL,hair_care,servicios,-32.922223,-68.781425
ALISADO DEFINITIVO Pame y Nati,hair_care,servicios,-32.923487,-68.7582906
Beauty Style Hair & Design,hair_care,servicios,-32.9187741,-68.78912770000001
L. O V E Tu Peluqueria,hair_care,servicios,-32.91321120000001,-68.7840209
L O V E Tu Peluqueria (Carlita),hair_care,servicios,-32.9129381,-68.7847614
Peluqueria Bella,hair_care,servicios,-32.9159138,-68.7920817
Peluqueria Gisela Tonetto,hair_care,servicios,-32.9069098,-68.7629912
Hair Design Estilistas,hair_care,servicios,-32.93689669999999,-68.795963
GUSTAVO CORRADI,hair_care,servicios,-32.9099037,-68.8155003
Salón de Belleza Laura,hair_care,servicios,-32.9006883,-68.8075352
peluquería unisex elite,hair_care,servicios,-32.9036176,-68.8029866
Peluquería Mane,hair_care,servicios,-32.9083693,-68.8110025
Tijeritas Kids,hair_care,servicios,-32.901925,-68.7978919
peluqueria,hair_care,servicios,-32.9083572,-68.8110856
Indira Estilistas,hair_care,servicios,-32.9014929,-68.7959719
GN Peluqueros,hair_care,servicios,-32.9004859,-68.793093
Alberto Dante,hair_care,servicios,-32.9079482,-68.8020733
Mi Peluquera MARIA,hair_care,servicios,-32.9077627,-68.8053396
Korte's,hair_care,servicios,-32.9052889,-68.799241
Antonella Sanchez Estilista,hair_care,servicios,-32.9037742,-68.8027923
Medical Hair,hair_care,servicios,-32.8912342,-68.8603479
Shampoo Hairdressing and Barbering,hair_care,servicios,-32.890226,-68.848775
Facundo Sebastianelli - Hairdressers,hair_care,servicios,-32.8901849,-68.8475761
PELUQUERIA NATALIA GALESI ESTILISTA,hair_care,servicios,-32.890973,-68.839702
Pascual Porco,hair_care,servicios,-32.890446,-68.8412939
PELUQUERIA ARDITIS,hair_care,servicios,-32.8885955,-68.84277449999999
New Style,hair_care,servicios,-32.8878429,-68.836962
Paola Ortiz Color Urbano,hair_care,servicios,-32.88485,-68.85208
Gema,hair_care,servicios,-32.8850098,-68.83957269999999
Sergio Lunghi Estilista,hair_care,servicios,-32.895737,-68.85551
Cisterna & Burgos Peluqueros,hair_care,servicios,-32.892497,-68.8539721
Hairdressing Leo,hair_care,servicios,-32.893451,-68.8552179
SERGIO QUIROGA,hair_care,servicios,-32.940059,-68.83183
Salón Unisex Noemí,hair_care,servicios,-32.9403562,-68.8327327
gustavo Martinez estilistas,hair_care,servicios,-32.9351569,-68.8341459
Lore Pelu,hair_care,servicios,-32.9302602,-68.8357015
PELUQUER[IA Sánchez,hair_care,servicios,-32.92976100000001,-68.840487
Peluquería Mary,hair_care,servicios,-32.9278114,-68.8444209
Salón Masculino TONY''SS,hair_care,servicios,-32.929797,-68.8401993
PELUQUERÍA Guimau,hair_care,servicios,-32.926595,-68.845337
Salon De Festejos,hair_care,servicios,-32.92882609999999,-68.8593899
Jorge Romero,hair_care,servicios,-32.9284815,-68.8592214
Peluquería Unisex ALEJANDRO LUCERO,hair_care,servicios,-32.9277055,-68.8413143
HEROINAS Lookeria,hair_care,servicios,-32.925766,-68.848406
Pelook,hair_care,servicios,-32.9297679,-68.844887
Raros Peinados,hair_care,servicios,-32.9293767,-68.8450876
RICARDO HAIRSTYLE,hair_care,servicios,-32.92978250000001,-68.8428617
"EXCLUSIVO Salón Masculino ""OSCAR""",hair_care,servicios,-32.9374753,-68.8470379
Makeover,hair_care,servicios,-32.9352104,-68.848187
Vintage Barber Shop,hair_care,servicios,-32.9347854,-68.850056
Oscar Morillas,hair_care,servicios,-32.93789099999999,-68.843487
VA SALON UNISEX,hair_care,servicios,-32.9194007,-68.8308692
Mechas Up Peluqueria,hair_care,servicios,-32.9139803,-68.8299033
Juan Carlos Velázquez ESTILISTA,hair_care,servicios,-32.913502,-68.82957429999999
peluqueros urbana JAH JIREH,hair_care,servicios,-32.9137551,-68.8164163
PELUQUERIA RJ,hair_care,servicios,-32.9121201,-68.8262353
Il Figo,hair_care,servicios,-32.91696099999999,-68.846479
Figaró Peluqueria,hair_care,servicios,-32.91696099999999,-68.846479
Centro De Estetica Unisex Fucking Perfect's,hair_care,servicios,-32.91679300000001,-68.8550054
Maxtom,hair_care,servicios,-32.9168573,-68.8573096
Claudio Paz Peluquería,hair_care,servicios,-32.91816,-68.859218
Bizarre Peluqueros,hair_care,servicios,-32.915799,-68.84335399999999
"""BELEN YHWH"" De Maria Eugenia",hair_care,servicios,-32.91620999999999,-68.859145
PELUQUERIA MANAO,hair_care,servicios,-32.9262571,-68.8426704
La Pelu Q' Querias,hair_care,servicios,-32.9253804,-68.85790899999999
Mabys,hair_care,servicios,-32.9181137,-68.846756
In Voga Peluqueria - Paso de los Andes 56 - entre Maza y Rivadavia,hair_care,servicios,-32.9238386,-68.85960829999999
Peluquería In Voga,hair_care,servicios,-32.9237139,-68.859709
Diego Ledesma Peluqueria Unisex y Niños,hair_care,servicios,-32.9172521,-68.8460697
CESAR ESTILISTAS,hair_care,servicios,-32.9253799,-68.848041
Araya Norma J,hair_care,servicios,-32.9244399,-68.8459293
Estilistas Asociados,hair_care,servicios,-32.9223394,-68.8477302
GG Peluqueros,hair_care,servicios,-32.9240362,-68.8448615
Peluqueria Lis,hair_care,servicios,-32.9160644,-68.87186
Mimos peluqueros / Venta de pasajes y turismo,hair_care,servicios,-32.9149235,-68.8767391
Roberto Murgo Coiffeur,hair_care,servicios,-32.9129316,-68.8764781
Roberto Peluquería,hair_care,servicios,-32.9124815,-68.8734188
Tijeritas Kids,hair_care,servicios,-32.9159272,-68.8387834
Peluqueria Gigena Juan C,hair_care,servicios,-32.8998681,-68.82710329999999
PELUQUERIA UNISEX BELLA,hair_care,servicios,-32.902114,-68.813439
Estetica Y Peluqueria GyG,hair_care,servicios,-32.9009101,-68.8334247
Salón DiCesare,hair_care,servicios,-32.91075,-68.82972219999999
Peluqueria Y Barberia Franco,hair_care,servicios,-32.906091,-68.82876139999999
Lamour Frederic Coiffeur,hair_care,servicios,-32.9103565,-68.8335029
MAYNA,hair_care,servicios,-32.90493440000001,-68.81936619999999
Salon Masculino Miguel Angel,hair_care,servicios,-32.9066306,-68.83204169999999
Luis Ariel ESTILISTA UNISEX COALIX,hair_care,servicios,-32.9152775,-68.8352149
eb Peluquera,hair_care,servicios,-32.9080941,-68.8369266
Jose Paz - Estilistas,hair_care,servicios,-32.9016759,-68.82891169999999
Darío Campal Estilista,hair_care,servicios,-32.9119182,-68.8280695
Gustavo Infante Estilista,hair_care,servicios,-32.9031966,-68.849749
Alejandro Ocaña,hair_care,servicios,-32.90307169999999,-68.85158849999999
SALON MASCULINO OMAR,hair_care,servicios,-32.9081429,-68.860524
Jesus Gutierrez Estilista,hair_care,servicios,-32.902797,-68.8538718
Ser Optimo Peluqueros,hair_care,servicios,-32.90174030000001,-68.8517478
Juan Carlos,hair_care,servicios,-32.9089389,-68.8638079
Marlene Jerez Peluquería,hair_care,servicios,-32.90079499999999,-68.84472079999999
Adriana Ane ESTILISTA,hair_care,servicios,-32.908035,-68.845773
Peluqueria,hair_care,servicios,-32.9125898,-68.8594921
Elegance Barbería,hair_care,servicios,-32.9146449,-68.8595246
peluqueria Paz,hair_care,servicios,-32.9145862,-68.8599673
Pepe Estilista,hair_care,servicios,-32.911549,-68.860728
Peluqerías Jano,hair_care,servicios,-32.9034849,-68.84745269999999
Alejandro Reta,hair_care,servicios,-32.9093279,-68.860254
Salón Masculino Juan,hair_care,servicios,-32.9120099,-68.8529839
R & D ESTILISTAS,hair_care,servicios,-32.91332500000001,-68.84548
Salón de Belleza Marilyn,hair_care,servicios,-32.9129027,-68.8454007
FRANCiS,hair_care,servicios,-32.908877,-68.851229
Vogue Peluquería,hair_care,servicios,-32.904549,-68.86208239999999
Raul Ojeda & Adriana Mari Peluquería,hair_care,servicios,-32.91157199999999,-68.873514
Elena,hair_care,servicios,-32.9112148,-68.8739559
MUJER BONITA PELUQUERIA,hair_care,servicios,-32.9075036,-68.876651
Peluquería CARLA NATALI,hair_care,servicios,-32.9063896,-68.8718145
PEINADOS BEATRIZ,hair_care,servicios,-32.9050391,-68.8750878
DIEGO ROJAS PELUQUEROS,hair_care,servicios,-32.86896999999999,-68.8555559
Peluquería Unisex Noelia Vanesa,hair_care,servicios,-32.8444222,-68.8729735
alisado progresivo a domicilio en mendoza,hair_care,servicios,-32.864233,-68.848824
5ta Dimensión,hair_care,servicios,-32.85055389999999,-68.8376919
Salon De La Feria De Guaymallen,hair_care,servicios,-32.8869237,-68.79686079999999
Peluquería Unisex LISS,hair_care,servicios,-32.8666014,-68.7813683
Sistel PELUQUERIA,hair_care,servicios,-32.8956,-68.785664
PELUQUERIA Luis & Diego,hair_care,servicios,-32.8991679,-68.787194
Salon Carre,hair_care,servicios,-32.8859278,-68.79512
"Mi Pelu, Erica",hair_care,servicios,-32.8906694,-68.7843168
Bull Peluqueria,hair_care,servicios,-32.8867306,-68.786202
Peluquería Stella Mur,hair_care,servicios,-32.8830411,-68.7859356
Mikaela Villegas Estilista,hair_care,servicios,-32.8972162,-68.78110389999999
Maktub Estilistas,hair_care,servicios,-32.89746679999999,-68.7810094
PELUQUERIA Salón De Juan,hair_care,servicios,-32.8949833,-68.7854383
Peluqueria Eduardo Del Canno,hair_care,servicios,-32.8927287,-68.8039763
V & F Peluquería Unisex,hair_care,servicios,-32.8939017,-68.8069123
CCA Estilista,hair_care,servicios,-32.8728768,-68.7537255
Peluqueria D-Alma,hair_care,servicios,-32.8922142,-68.812606
Peluqueria Ova,hair_care,servicios,-32.8860473,-68.8035405
Salon LUAL,hair_care,servicios,-32.863532,-68.748959
Gerardo E Sosa,hair_care,servicios,-32.8717645,-68.81027279999999
Urban Look,hair_care,servicios,-32.8720459,-68.8106105
Peluquería Mario,hair_care,servicios,-32.8651052,-68.80695800000001
Jose A Gonzalez,hair_care,servicios,-32.88,-68.86
Le Style,hair_care,servicios,-32.8880855,-68.8239679
Peluquería Damas y Caballeros,hair_care,servicios,-32.896946,-68.8381869
Palumbo Carlos A,hair_care,servicios,-32.8966906,-68.8381727
PELUCAS DAFHNE,hair_care,servicios,-32.894768,-68.837389
EDGARDO VITULLO,hair_care,servicios,-32.89250000000001,-68.835904
SR. SPA,hair_care,servicios,-32.89667,-68.838658
Ana Griffone,hair_care,servicios,-32.8923909,-68.837002
Peluqueria Perez Marciano Salon de la Familia,hair_care,servicios,-32.8888923,-68.8332104
Peinados Norberto,hair_care,servicios,-32.8896641,-68.8357104
Estilista Marcelo Torres Centro de Color,hair_care,servicios,-32.8943521,-68.81878329999999
Beatrice Peinados,hair_care,servicios,-32.8985589,-68.8328753
MODA & ESTILO,hair_care,servicios,-32.89235599999999,-68.821071
PelukeArte,hair_care,servicios,-32.889363,-68.824482
PELUQUERIA FAMILIAR,hair_care,servicios,-32.8909622,-68.8315674
L'uomo Peluquería,hair_care,servicios,-32.8989468,-68.8375264
Gustavo Enrique,hair_care,servicios,-32.8958642,-68.824522
Peluquería Unisex CarpeDiem,hair_care,servicios,-32.895184,-68.821146
Barber Bross,hair_care,servicios,-32.89189150000001,-68.8262501
GB Peluqueros,hair_care,servicios,-32.89478699999999,-68.85110300000001
OVA ESTRADA ESTILISTAS,hair_care,servicios,-32.9006731,-68.8434358
Peluqueria,hair_care,servicios,-32.8960603,-68.855396
Pau Peluqueros,hair_care,servicios,-32.8938787,-68.84720709999999
"Peluqueria ""Fiamma"" Belleza",hair_care,servicios,-32.8960118,-68.8434434
Peluqueria ▪▪▪ Mood ▪▪▪,hair_care,servicios,-32.893135,-68.8497639
André SALÓN MASCULINO,hair_care,servicios,-32.89420260000001,-68.8452429
Peluqueria Andre - Salon Masculino,hair_care,servicios,-32.894178,-68.84522849999999
Maturano Hair & Barber,hair_care,servicios,-32.8950509,-68.8553019
CISTERNA Y BURGOS PELUQUEROS,hair_care,servicios,-32.89295199999999,-68.851951
Peluquería Eli,hair_care,servicios,-32.8929399,-68.8468489
M.A.D. estilista,hair_care,servicios,-32.90186000000001,-68.857663
Ovni Lookeria,hair_care,servicios,-32.8925314,-68.8526471
Alberto Peinados,hair_care,servicios,-32.895969,-68.843312
Deee Lite • Estilistas Citadinos Daniel Araujo,hair_care,servicios,-32.89267470000001,-68.8460688
Bacchus,hair_care,servicios,-32.8960351,-68.8459701
Daniel Hernando,hair_care,servicios,-32.896133,-68.84571
GR Peluquería,hair_care,servicios,-32.903599,-68.8605989
ALEJANDRO PELUQUERIA,hair_care,servicios,-32.90030599999999,-68.858862
SALÓN ESTILISTA Ibañez G,hair_care,servicios,-32.897065,-68.84083600000001
Orazio Muscianisi Peluqueria,hair_care,servicios,-32.8951293,-68.8418551
TON IMAGE estilistas,hair_care,servicios,-32.8992409,-68.86044050000001
Un Estilo Diferente,hair_care,servicios,-32.89693,-68.8591107
Gonzalo Germán Estilista Peluqueria,hair_care,servicios,-32.89315300000001,-68.844289
Salón Masculino Alejandro,hair_care,servicios,-32.8920973,-68.8430918
peluquería de hombres Fabrizzio,hair_care,servicios,-32.891901,-68.84258299999999
Sagitario Pelucas,hair_care,servicios,-32.8906751,-68.8420582
